Month,Item ID,Item Descreption,# Units,Store Code,Store Name,Item Brand,$ Revenue,Lens Type,Company Name
30/9/2024,753,Newlens Contact Lenses - Kalakas,1,9144,DMM DM - Dhahran Mall 2,Newlens,75,Plano,Dr.M - KSA
30/9/2024,753,Newlens Contact Lenses - Kalakas,1,9157,JED DM - Mall of Arabia,Newlens,75,Plano,Dr.M - KSA
30/9/2024,753,Newlens Contact Lenses - Kalakas,3,9165,GIZ DM - Rashid Mall,Newlens,225,Plano,Dr.M - KSA
30/9/2024,873,Newlens Contact Lenses - L'Amour,4,2304,MO - E.Commerce Saudi,Newlens,300,Plano,Magrabi - KSA
30/9/2024,873,Newlens Contact Lenses - L'Amour,1,9114,MAK DM - Makkah Mall,Newlens,75,Plano,Dr.M - KSA
30/9/2024,873,Newlens Contact Lenses - L'Amour,1,9115,RYD DM - Riyadh Gallery,Newlens,75,Plano,Dr.M - KSA
30/9/2024,873,Newlens Contact Lenses - L'Amour,3,9131,QSM DM - Nakhil Plaza,Newlens,225,Plano,Dr.M - KSA
30/9/2024,873,Newlens Contact Lenses - L'Amour,2,9136,DMM DM - Shatea Square,Newlens,150,Plano,Dr.M - KSA
30/9/2024,873,Newlens Contact Lenses - L'Amour,1,9142,AHS DM - Baha Mall,Newlens,75,Plano,Dr.M - KSA
30/9/2024,873,Newlens Contact Lenses - L'Amour,2,9146,TBK DM - Park Mall,Newlens,150,Plano,Dr.M - KSA
30/9/2024,873,Newlens Contact Lenses - L'Amour,2,9148,JED DM - Prince Sultan Street,Newlens,150,Plano,Dr.M - KSA
30/9/2024,873,Newlens Contact Lenses - L'Amour,1,9154,MED DM - Noor Mall,Newlens,75,Plano,Dr.M - KSA
30/9/2024,873,Newlens Contact Lenses - L'Amour,1,9165,GIZ DM - Rashid Mall,Newlens,75,Plano,Dr.M - KSA
30/9/2024,933,Newlens Contact Lenses - Mint,1,9106,AHS DM - Ahsa Mall,Newlens,75,Plano,Dr.M - KSA
30/9/2024,933,Newlens Contact Lenses - Mint,2,9111,JED DM - Red Sea Mall,Newlens,150,Plano,Dr.M - KSA
30/9/2024,933,Newlens Contact Lenses - Mint,1,9112,RYD DM - Nakhil Mall,Newlens,75,Plano,Dr.M - KSA
30/9/2024,933,Newlens Contact Lenses - Mint,1,9144,DMM DM - Dhahran Mall 2,Newlens,75,Plano,Dr.M - KSA
30/9/2024,933,Newlens Contact Lenses - Mint,1,9147,DMM DM - DAREEN MALL,Newlens,75,Plano,Dr.M - KSA
30/9/2024,933,Newlens Contact Lenses - Mint,1,9148,JED DM - Prince Sultan Street,Newlens,75,Plano,Dr.M - KSA
30/9/2024,393,Newlens Contact Lenses - River,1,9126,JED DM - Haifa Mall,Newlens,75,Plano,Dr.M - KSA
30/9/2024,393,Newlens Contact Lenses - River,1,9131,QSM DM - Nakhil Plaza,Newlens,75,Plano,Dr.M - KSA
30/9/2024,393,Newlens Contact Lenses - River,1,9165,GIZ DM - Rashid Mall,Newlens,75,Plano,Dr.M - KSA
30/9/2024,453,Newlens Contact Lenses - Sky,1,9131,QSM DM - Nakhil Plaza,Newlens,75,Plano,Dr.M - KSA
30/9/2024,1173,Newlens Contact Lenses - Sol,1,2304,MO - E.Commerce Saudi,Newlens,75,Plano,Magrabi - KSA
30/9/2024,1173,Newlens Contact Lenses - Sol,2,9114,MAK DM - Makkah Mall,Newlens,150,Plano,Dr.M - KSA
30/9/2024,1173,Newlens Contact Lenses - Sol,1,9147,DMM DM - DAREEN MALL,Newlens,75,Plano,Dr.M - KSA
30/9/2024,1173,Newlens Contact Lenses - Sol,1,9148,JED DM - Prince Sultan Street,Newlens,75,Plano,Dr.M - KSA
30/9/2024,1173,Newlens Contact Lenses - Sol,1,9154,MED DM - Noor Mall,Newlens,75,Plano,Dr.M - KSA
30/9/2024,1173,Newlens Contact Lenses - Sol,1,9157,JED DM - Mall of Arabia,Newlens,75,Plano,Dr.M - KSA
30/9/2024,513,Newlens Contact Lenses - Sunset,1,9101,RYD DM - Qasr Mall,Newlens,75,Plano,Dr.M - KSA
30/9/2024,513,Newlens Contact Lenses - Sunset,1,9131,QSM DM - Nakhil Plaza,Newlens,75,Plano,Dr.M - KSA
30/9/2024,324,Newlens Contact Lenses - Almond +2,2,9171,MED DM - Nahdi Clinic,Newlens,80,Power,Dr.M - KSA
30/9/2024,328,Newlens Contact Lenses - Almond +4,2,9108,JED DM - Andalus Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,275,Newlens Contact Lenses - Almond -0.75,2,9148,JED DM - Prince Sultan Street,Newlens,80,Power,Dr.M - KSA
30/9/2024,275,Newlens Contact Lenses - Almond -0.75,2,9154,MED DM - Noor Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,276,Newlens Contact Lenses - Almond -1,3,2304,MO - E.Commerce Saudi,Newlens,120,Power,Magrabi - KSA
30/9/2024,276,Newlens Contact Lenses - Almond -1,1,9113,JED DM - Jeddah Park Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,276,Newlens Contact Lenses - Almond -1,2,9121,RYD DM - Hayat Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,276,Newlens Contact Lenses - Almond -1,2,9138,DMM DM - Faisaliyah Square,Newlens,80,Power,Dr.M - KSA
30/9/2024,276,Newlens Contact Lenses - Almond -1,3,9154,MED DM - Noor Mall,Newlens,120,Power,Dr.M - KSA
30/9/2024,276,Newlens Contact Lenses - Almond -1,2,9157,JED DM - Mall of Arabia,Newlens,80,Power,Dr.M - KSA
30/9/2024,276,Newlens Contact Lenses - Almond -1,2,9167,RYD DM - Olaya Street (New),Newlens,80,Power,Dr.M - KSA
30/9/2024,277,Newlens Contact Lenses - Almond -1.25,1,2304,MO - E.Commerce Saudi,Newlens,40,Power,Magrabi - KSA
30/9/2024,277,Newlens Contact Lenses - Almond -1.25,2,9165,GIZ DM - Rashid Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,278,Newlens Contact Lenses - Almond -1.5,1,9113,JED DM - Jeddah Park Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,278,Newlens Contact Lenses - Almond -1.5,2,9148,JED DM - Prince Sultan Street,Newlens,80,Power,Dr.M - KSA
30/9/2024,278,Newlens Contact Lenses - Almond -1.5,1,9154,MED DM - Noor Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,280,Newlens Contact Lenses - Almond -2,2,9108,JED DM - Andalus Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,281,Newlens Contact Lenses - Almond -2.25,2,9122,RYD DM - Salam Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,283,Newlens Contact Lenses - Almond -2.75,3,2304,MO - E.Commerce Saudi,Newlens,120,Power,Magrabi - KSA
30/9/2024,283,Newlens Contact Lenses - Almond -2.75,1,9123,JED DM - Nahdi Shop-in-Shop 1(no,Newlens,40,Power,Dr.M - KSA
30/9/2024,283,Newlens Contact Lenses - Almond -2.75,2,9170,JED DM - Aziz Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,284,Newlens Contact Lenses - Almond -3,2,9144,DMM DM - Dhahran Mall 2,Newlens,80,Power,Dr.M - KSA
30/9/2024,285,Newlens Contact Lenses - Almond -3.25,2,2304,MO - E.Commerce Saudi,Newlens,80,Power,Magrabi - KSA
30/9/2024,285,Newlens Contact Lenses - Almond -3.25,1,9119,DMM DM - Nakhil Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,285,Newlens Contact Lenses - Almond -3.25,1,9143,AHS DM - Khamis Avenue,Newlens,40,Power,Dr.M - KSA
30/9/2024,286,Newlens Contact Lenses - Almond -3.5,2,2304,MO - E.Commerce Saudi,Newlens,80,Power,Magrabi - KSA
30/9/2024,286,Newlens Contact Lenses - Almond -3.5,1,9123,JED DM - Nahdi Shop-in-Shop 1(no,Newlens,40,Power,Dr.M - KSA
30/9/2024,287,Newlens Contact Lenses - Almond -3.75,2,2304,MO - E.Commerce Saudi,Newlens,80,Power,Magrabi - KSA
30/9/2024,287,Newlens Contact Lenses - Almond -3.75,1,9143,AHS DM - Khamis Avenue,Newlens,40,Power,Dr.M - KSA
30/9/2024,287,Newlens Contact Lenses - Almond -3.75,2,9147,DMM DM - DAREEN MALL,Newlens,80,Power,Dr.M - KSA
30/9/2024,288,Newlens Contact Lenses - Almond -4,1,9119,DMM DM - Nakhil Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,1163,Newlens Contact Lenses - Amandy +1.5,2,9165,GIZ DM - Rashid Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,1168,Newlens Contact Lenses - Amandy +4,2,9108,JED DM - Andalus Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,1170,Newlens Contact Lenses - Amandy +5,2,9119,DMM DM - Nakhil Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,1114,Newlens Contact Lenses - Amandy -0.5,1,9165,GIZ DM - Rashid Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,1116,Newlens Contact Lenses - Amandy -1,1,2304,MO - E.Commerce Saudi,Newlens,40,Power,Magrabi - KSA
30/9/2024,1116,Newlens Contact Lenses - Amandy -1,1,9165,GIZ DM - Rashid Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,1118,Newlens Contact Lenses - Amandy -1.5,1,2304,MO - E.Commerce Saudi,Newlens,40,Power,Magrabi - KSA
30/9/2024,1119,Newlens Contact Lenses - Amandy -1.75,1,2304,MO - E.Commerce Saudi,Newlens,40,Power,Magrabi - KSA
30/9/2024,1119,Newlens Contact Lenses - Amandy -1.75,2,9108,JED DM - Andalus Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,1121,Newlens Contact Lenses - Amandy -2.25,1,9126,JED DM - Haifa Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,1121,Newlens Contact Lenses - Amandy -2.25,2,9163,RYD DM - Hamra Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,1124,Newlens Contact Lenses - Amandy -3,1,2304,MO - E.Commerce Saudi,Newlens,40,Power,Magrabi - KSA
30/9/2024,1124,Newlens Contact Lenses - Amandy -3,1,9126,JED DM - Haifa Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,1126,Newlens Contact Lenses - Amandy -3.5,1,9101,RYD DM - Qasr Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,1127,Newlens Contact Lenses - Amandy -3.75,1,9101,RYD DM - Qasr Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,1127,Newlens Contact Lenses - Amandy -3.75,1,9111,JED DM - Red Sea Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,1127,Newlens Contact Lenses - Amandy -3.75,2,9115,RYD DM - Riyadh Gallery,Newlens,80,Power,Dr.M - KSA
30/9/2024,1128,Newlens Contact Lenses - Amandy -4,1,9111,JED DM - Red Sea Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,1128,Newlens Contact Lenses - Amandy -4,2,9154,MED DM - Noor Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,1132,Newlens Contact Lenses - Amandy -5,2,9112,RYD DM - Nakhil Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,1103,Newlens Contact Lenses - Amber +1.5,1,9135,DMM DM - Bohaira Plaza,Newlens,40,Power,Dr.M - KSA
30/9/2024,1104,Newlens Contact Lenses - Amber +2,1,9135,DMM DM - Bohaira Plaza,Newlens,40,Power,Dr.M - KSA
30/9/2024,1060,Newlens Contact Lenses - Amber -2,1,9157,JED DM - Mall of Arabia,Newlens,40,Power,Dr.M - KSA
30/9/2024,1062,Newlens Contact Lenses - Amber -2.5,1,9157,JED DM - Mall of Arabia,Newlens,40,Power,Dr.M - KSA
30/9/2024,1064,Newlens Contact Lenses - Amber -3,1,9112,RYD DM - Nakhil Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,1066,Newlens Contact Lenses - Amber -3.5,2,9142,AHS DM - Baha Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,1066,Newlens Contact Lenses - Amber -3.5,2,9157,JED DM - Mall of Arabia,Newlens,80,Power,Dr.M - KSA
30/9/2024,1067,Newlens Contact Lenses - Amber -3.75,2,9115,RYD DM - Riyadh Gallery,Newlens,80,Power,Dr.M - KSA
30/9/2024,1068,Newlens Contact Lenses - Amber -4,1,9112,RYD DM - Nakhil Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,683,Newlens Contact Lenses - Cappuccino +1.5,1,9112,RYD DM - Nakhil Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,685,Newlens Contact Lenses - Cappuccino +2.5,1,9112,RYD DM - Nakhil Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,685,Newlens Contact Lenses - Cappuccino +2.5,2,9154,MED DM - Noor Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,636,Newlens Contact Lenses - Cappuccino -1,1,2304,MO - E.Commerce Saudi,Newlens,40,Power,Magrabi - KSA
30/9/2024,636,Newlens Contact Lenses - Cappuccino -1,2,9131,QSM DM - Nakhil Plaza,Newlens,80,Power,Dr.M - KSA
30/9/2024,637,Newlens Contact Lenses - Cappuccino -1.25,3,2304,MO - E.Commerce Saudi,Newlens,120,Power,Magrabi - KSA
30/9/2024,637,Newlens Contact Lenses - Cappuccino -1.25,2,9111,JED DM - Red Sea Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,637,Newlens Contact Lenses - Cappuccino -1.25,2,9142,AHS DM - Baha Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,637,Newlens Contact Lenses - Cappuccino -1.25,1,9143,AHS DM - Khamis Avenue,Newlens,40,Power,Dr.M - KSA
30/9/2024,638,Newlens Contact Lenses - Cappuccino -1.5,2,2304,MO - E.Commerce Saudi,Newlens,80,Power,Magrabi - KSA
30/9/2024,638,Newlens Contact Lenses - Cappuccino -1.5,2,9101,RYD DM - Qasr Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,638,Newlens Contact Lenses - Cappuccino -1.5,1,9115,RYD DM - Riyadh Gallery,Newlens,40,Power,Dr.M - KSA
30/9/2024,638,Newlens Contact Lenses - Cappuccino -1.5,1,9148,JED DM - Prince Sultan Street,Newlens,40,Power,Dr.M - KSA
30/9/2024,639,Newlens Contact Lenses - Cappuccino -1.75,2,2304,MO - E.Commerce Saudi,Newlens,80,Power,Magrabi - KSA
30/9/2024,639,Newlens Contact Lenses - Cappuccino -1.75,1,9114,MAK DM - Makkah Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,639,Newlens Contact Lenses - Cappuccino -1.75,2,9130,RYD DM - Yasmin Plaza,Newlens,80,Power,Dr.M - KSA
30/9/2024,639,Newlens Contact Lenses - Cappuccino -1.75,1,9143,AHS DM - Khamis Avenue,Newlens,40,Power,Dr.M - KSA
30/9/2024,639,Newlens Contact Lenses - Cappuccino -1.75,2,9148,JED DM - Prince Sultan Street,Newlens,80,Power,Dr.M - KSA
30/9/2024,640,Newlens Contact Lenses - Cappuccino -2,2,9108,JED DM - Andalus Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,640,Newlens Contact Lenses - Cappuccino -2,2,9114,MAK DM - Makkah Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,640,Newlens Contact Lenses - Cappuccino -2,1,9115,RYD DM - Riyadh Gallery,Newlens,40,Power,Dr.M - KSA
30/9/2024,640,Newlens Contact Lenses - Cappuccino -2,4,9126,JED DM - Haifa Mall,Newlens,160,Power,Dr.M - KSA
30/9/2024,640,Newlens Contact Lenses - Cappuccino -2,1,9138,DMM DM - Faisaliyah Square,Newlens,40,Power,Dr.M - KSA
30/9/2024,640,Newlens Contact Lenses - Cappuccino -2,3,9154,MED DM - Noor Mall,Newlens,120,Power,Dr.M - KSA
30/9/2024,641,Newlens Contact Lenses - Cappuccino -2.25,2,9102,RYD DM - Khalid bin Walid Street,Newlens,80,Power,Dr.M - KSA
30/9/2024,641,Newlens Contact Lenses - Cappuccino -2.25,1,9114,MAK DM - Makkah Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,641,Newlens Contact Lenses - Cappuccino -2.25,2,9124,DR.M - E.Commerce,Newlens,80,Power,Dr.M - KSA
30/9/2024,641,Newlens Contact Lenses - Cappuccino -2.25,2,9136,DMM DM - Shatea Square,Newlens,80,Power,Dr.M - KSA
30/9/2024,641,Newlens Contact Lenses - Cappuccino -2.25,1,9138,DMM DM - Faisaliyah Square,Newlens,40,Power,Dr.M - KSA
30/9/2024,641,Newlens Contact Lenses - Cappuccino -2.25,2,9155,TIF DM - Jouri Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,641,Newlens Contact Lenses - Cappuccino -2.25,2,9163,RYD DM - Hamra Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,641,Newlens Contact Lenses - Cappuccino -2.25,1,9172,JED DM - Yasmin Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,642,Newlens Contact Lenses - Cappuccino -2.5,2,9143,AHS DM - Khamis Avenue,Newlens,80,Power,Dr.M - KSA
30/9/2024,642,Newlens Contact Lenses - Cappuccino -2.5,4,9146,TBK DM - Park Mall,Newlens,160,Power,Dr.M - KSA
30/9/2024,642,Newlens Contact Lenses - Cappuccino -2.5,1,9154,MED DM - Noor Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,643,Newlens Contact Lenses - Cappuccino -2.75,2,2304,MO - E.Commerce Saudi,Newlens,80,Power,Magrabi - KSA
30/9/2024,644,Newlens Contact Lenses - Cappuccino -3,4,2304,MO - E.Commerce Saudi,Newlens,160,Power,Magrabi - KSA
30/9/2024,644,Newlens Contact Lenses - Cappuccino -3,2,9111,JED DM - Red Sea Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,644,Newlens Contact Lenses - Cappuccino -3,1,9115,RYD DM - Riyadh Gallery,Newlens,40,Power,Dr.M - KSA
30/9/2024,644,Newlens Contact Lenses - Cappuccino -3,2,9154,MED DM - Noor Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,645,Newlens Contact Lenses - Cappuccino -3.25,1,9115,RYD DM - Riyadh Gallery,Newlens,40,Power,Dr.M - KSA
30/9/2024,645,Newlens Contact Lenses - Cappuccino -3.25,1,9172,JED DM - Yasmin Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,646,Newlens Contact Lenses - Cappuccino -3.5,2,9131,QSM DM - Nakhil Plaza,Newlens,80,Power,Dr.M - KSA
30/9/2024,646,Newlens Contact Lenses - Cappuccino -3.5,1,9148,JED DM - Prince Sultan Street,Newlens,40,Power,Dr.M - KSA
30/9/2024,647,Newlens Contact Lenses - Cappuccino -3.75,1,9142,AHS DM - Baha Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,648,Newlens Contact Lenses - Cappuccino -4,1,9142,AHS DM - Baha Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,866,Newlens Contact Lenses - Copper +3,2,9144,DMM DM - Dhahran Mall 2,Newlens,80,Power,Dr.M - KSA
30/9/2024,816,Newlens Contact Lenses - Copper -1,1,9155,TIF DM - Jouri Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,817,Newlens Contact Lenses - Copper -1.25,2,9122,RYD DM - Salam Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,817,Newlens Contact Lenses - Copper -1.25,1,9155,TIF DM - Jouri Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,818,Newlens Contact Lenses - Copper -1.5,2,2304,MO - E.Commerce Saudi,Newlens,80,Power,Magrabi - KSA
30/9/2024,818,Newlens Contact Lenses - Copper -1.5,1,9147,DMM DM - DAREEN MALL,Newlens,40,Power,Dr.M - KSA
30/9/2024,818,Newlens Contact Lenses - Copper -1.5,1,9154,MED DM - Noor Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,819,Newlens Contact Lenses - Copper -1.75,2,2304,MO - E.Commerce Saudi,Newlens,80,Power,Magrabi - KSA
30/9/2024,819,Newlens Contact Lenses - Copper -1.75,1,9154,MED DM - Noor Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,820,Newlens Contact Lenses - Copper -2,2,9112,RYD DM - Nakhil Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,820,Newlens Contact Lenses - Copper -2,1,9147,DMM DM - DAREEN MALL,Newlens,40,Power,Dr.M - KSA
30/9/2024,820,Newlens Contact Lenses - Copper -2,1,9154,MED DM - Noor Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,821,Newlens Contact Lenses - Copper -2.25,2,2304,MO - E.Commerce Saudi,Newlens,80,Power,Magrabi - KSA
30/9/2024,821,Newlens Contact Lenses - Copper -2.25,2,9131,QSM DM - Nakhil Plaza,Newlens,80,Power,Dr.M - KSA
30/9/2024,821,Newlens Contact Lenses - Copper -2.25,2,9142,AHS DM - Baha Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,822,Newlens Contact Lenses - Copper -2.5,3,2304,MO - E.Commerce Saudi,Newlens,120,Power,Magrabi - KSA
30/9/2024,822,Newlens Contact Lenses - Copper -2.5,1,9154,MED DM - Noor Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,823,Newlens Contact Lenses - Copper -2.75,2,2304,MO - E.Commerce Saudi,Newlens,80,Power,Magrabi - KSA
30/9/2024,823,Newlens Contact Lenses - Copper -2.75,1,9123,JED DM - Nahdi Shop-in-Shop 1(no,Newlens,40,Power,Dr.M - KSA
30/9/2024,823,Newlens Contact Lenses - Copper -2.75,2,9131,QSM DM - Nakhil Plaza,Newlens,80,Power,Dr.M - KSA
30/9/2024,823,Newlens Contact Lenses - Copper -2.75,2,9172,JED DM - Yasmin Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,824,Newlens Contact Lenses - Copper -3,1,9122,RYD DM - Salam Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,826,Newlens Contact Lenses - Copper -3.5,1,9122,RYD DM - Salam Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,826,Newlens Contact Lenses - Copper -3.5,1,9123,JED DM - Nahdi Shop-in-Shop 1(no,Newlens,40,Power,Dr.M - KSA
30/9/2024,827,Newlens Contact Lenses - Copper -3.75,1,2304,MO - E.Commerce Saudi,Newlens,40,Power,Magrabi - KSA
30/9/2024,827,Newlens Contact Lenses - Copper -3.75,2,9147,DMM DM - DAREEN MALL,Newlens,80,Power,Dr.M - KSA
30/9/2024,830,Newlens Contact Lenses - Copper -4.5,1,9154,MED DM - Noor Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,833,Newlens Contact Lenses - Copper -5.25,1,9154,MED DM - Noor Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,743,Newlens Contact Lenses - Cream +1.5,1,9135,DMM DM - Bohaira Plaza,Newlens,40,Power,Dr.M - KSA
30/9/2024,744,Newlens Contact Lenses - Cream +2,2,9108,JED DM - Andalus Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,744,Newlens Contact Lenses - Cream +2,1,9135,DMM DM - Bohaira Plaza,Newlens,40,Power,Dr.M - KSA
30/9/2024,748,Newlens Contact Lenses - Cream +4,2,9157,JED DM - Mall of Arabia,Newlens,80,Power,Dr.M - KSA
30/9/2024,696,Newlens Contact Lenses - Cream -1,2,2304,MO - E.Commerce Saudi,Newlens,80,Power,Magrabi - KSA
30/9/2024,698,Newlens Contact Lenses - Cream -1.5,2,2304,MO - E.Commerce Saudi,Newlens,80,Power,Magrabi - KSA
30/9/2024,699,Newlens Contact Lenses - Cream -1.75,2,2304,MO - E.Commerce Saudi,Newlens,80,Power,Magrabi - KSA
30/9/2024,700,Newlens Contact Lenses - Cream -2,1,2304,MO - E.Commerce Saudi,Newlens,40,Power,Magrabi - KSA
30/9/2024,703,Newlens Contact Lenses - Cream -2.75,1,2304,MO - E.Commerce Saudi,Newlens,40,Power,Magrabi - KSA
30/9/2024,705,Newlens Contact Lenses - Cream -3.25,1,9143,AHS DM - Khamis Avenue,Newlens,40,Power,Dr.M - KSA
30/9/2024,706,Newlens Contact Lenses - Cream -3.5,1,9113,JED DM - Jeddah Park Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,706,Newlens Contact Lenses - Cream -3.5,2,9142,AHS DM - Baha Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,707,Newlens Contact Lenses - Cream -3.75,1,9143,AHS DM - Khamis Avenue,Newlens,40,Power,Dr.M - KSA
30/9/2024,708,Newlens Contact Lenses - Cream -4,2,9144,DMM DM - Dhahran Mall 2,Newlens,80,Power,Dr.M - KSA
30/9/2024,711,Newlens Contact Lenses - Cream -4.75,2,9112,RYD DM - Nakhil Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,716,Newlens Contact Lenses - Cream -6,1,9113,JED DM - Jeddah Park Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,718,Newlens Contact Lenses - Cream -7,2,9137,RYD DM - Nada Plaza,Newlens,80,Power,Dr.M - KSA
30/9/2024,388,Newlens Contact Lenses - Diamond +4,1,9163,RYD DM - Hamra Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,389,Newlens Contact Lenses - Diamond +4.5,1,9163,RYD DM - Hamra Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,336,Newlens Contact Lenses - Diamond -1,2,9142,AHS DM - Baha Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,340,Newlens Contact Lenses - Diamond -2,1,9154,MED DM - Noor Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,341,Newlens Contact Lenses - Diamond -2.25,1,9154,MED DM - Noor Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,354,Newlens Contact Lenses - Diamond -5.5,2,9101,RYD DM - Qasr Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,267,Newlens Contact Lenses - Espresso +3.5,2,9108,JED DM - Andalus Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,216,Newlens Contact Lenses - Espresso -1,1,2304,MO - E.Commerce Saudi,Newlens,40,Power,Magrabi - KSA
30/9/2024,216,Newlens Contact Lenses - Espresso -1,2,9121,RYD DM - Hayat Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,216,Newlens Contact Lenses - Espresso -1,2,9142,AHS DM - Baha Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,216,Newlens Contact Lenses - Espresso -1,1,9155,TIF DM - Jouri Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,217,Newlens Contact Lenses - Espresso -1.25,1,2304,MO - E.Commerce Saudi,Newlens,40,Power,Magrabi - KSA
30/9/2024,217,Newlens Contact Lenses - Espresso -1.25,2,9129,RYD DM - King Abdul Aziz street,Newlens,80,Power,Dr.M - KSA
30/9/2024,217,Newlens Contact Lenses - Espresso -1.25,1,9137,RYD DM - Nada Plaza,Newlens,40,Power,Dr.M - KSA
30/9/2024,217,Newlens Contact Lenses - Espresso -1.25,1,9155,TIF DM - Jouri Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,217,Newlens Contact Lenses - Espresso -1.25,2,9165,GIZ DM - Rashid Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,218,Newlens Contact Lenses - Espresso -1.5,1,2304,MO - E.Commerce Saudi,Newlens,40,Power,Magrabi - KSA
30/9/2024,218,Newlens Contact Lenses - Espresso -1.5,2,9106,AHS DM - Ahsa Mall,Newlens,80,Power,Dr.M - KSA
30/9/2024,218,Newlens Contact Lenses - Espresso -1.5,1,9114,MAK DM - Makkah Mall,Newlens,40,Power,Dr.M - KSA
30/9/2024,218,Newlens Contact Lenses - Espresso -1.5,1,9147,DMM DM - DAREEN MALL,Newlens,40,Power,Dr.M - KSA
30/9/2024,219,Newlens Contact Lenses - Espresso -1.75,3,2304,MO - E.Commerce Saudi,Newlens,120,Power,Magrabi - KSA
